SITE_ID,CatAreaSqKm,WsAreaSqKm,CatAreaSqKmRp100,WsAreaSqKmRp100,HydrlCondWs,OMHWs,DamDensWs,DamNIDStorWs,DamNrmStorWs,NABD_DensWs,NABD_NIDStorWs,NABD_NrmStorWs,MineDensWs,MineDensWsRp100,AgKffactWs,FertWs,ManureWs,NPDESDensWs,NPDESDensWsRp100,SuperfundDensWs,HUDen2010Ws,HUDen2010WsRp100,PopDen2010Ws,PopDen2010WsRp100,PctOw2013Ws,PctIce2013Ws,PctUrbOp2013Ws,PctUrbLo2013Ws,PctUrbMd2013Ws,PctUrbHi2013Ws,PctDecid2013Ws,PctConif2013Ws,PctMxFst2013Ws,PctShrb2013Ws,PctGrs2013Ws,PctHay2013Ws,PctCrop2013Ws,PctWdWet2013Ws,PctHbWet2013Ws,PctOw2013_WsRp100,PctIce2013_WsRp100,PctUrbOp2013_WsRp100,PctUrbLo2013_WsRp100,PctUrbMd2013_WsRp100,PctUrbHi2013_WsRp100,PctDecid2013_WsRp100,PctConif2013_WsRp100,PctMxFst2013_WsRp100,PctShrb2013_WsRp100,PctGrs2013_WsRp100,PctHay2013_WsRp100,PctCrop2013_WsRp100,PctWdWet2013_WsRp100,PctHbWet2013_WsRp100,PctFrstLoss2013Ws,PctFrstLoss2013WsRp100,PctImp2013Ws,PctImp2013_RipBuf100WsRp100,PctNOT_PRINCIPLEWs,PctSANDSTONEWs,PctSEMICONSOL_SANDWs,PctVOLCANICWs,PctSANDSTONE_CARBONATEWs,PctUNCONSOL_SAND_GRAVELWs,PctCARBONATEWs,ClayWs,PctCarbResidWs,PctNonCarbResidWs,PctAlkIntruVolWs,PctSilicicWs,PctExtruVolWs,PctColluvSedWs,PctGlacTilClayWs,PctGlacTilLoamWs,PctGlacTilCrsWs,PctGlacLakeCrsWs,PctGlacLakeFineWs,PctHydricWs,PctEolCrsWs,PctEolFineWs,PctSalLakeWs,PctAlluvCoastWs,PctCoastCrsWs,PctWaterWs
ALR9-0901,0.3051,4785.6267,0.0108,967.8258,5.485991805,0.754988663,0.005641894,28192.86121,21241.17209,0.004597099,184804.4604,105072.5477,0.001462713,0,0.139021613,14.24342555,4.668090743,0.001044795,0.003099731,0.000208959,11.19999012,10.15262255,24.34776574,21.96341482,1.397459605,0,5.020063516,1.59898807,0.608459494,0.196394341,39.97171154,2.389267011,3.80109464,1.251372156,1.191492851,32.52382807,8.869020227,1.036510014,0.09057121,0.763649822,0,6.773904973,1.525532797,0.541678058,0.143393574,33.67312589,1.894617812,4.910439461,1.132641845,0.974834521,37.27498275,7.823133047,2.330006082,0.179102479,0.108155114,0.080252045,1.364066926,1.315412856,59.30082261,3.233557686,0,0,15.37730262,0,22.08831708,34.06984825,88.32176776,3.422185019,0,0,0,3.493122437,0,0,0,0,0,0,0,0,0,2.375218694,0,2.387706087
ALS9-0916,3.3768,3.3768,0.5832,0.5832,0.106882134,0.604456833,0,0,0,0,0,0,0,0,0.033366205,2.987206823,18.29664179,0,0,0,4.783582465,4.783582465,8.501662917,8.501662917,0.159914712,0,2.158848614,1.385927505,0.026652452,0,24.46695096,42.21748401,4.850746269,13.51279318,2.318763326,8.68869936,0,0.213219616,0,0,0,1.543209877,0.925925926,0,0,33.48765432,46.75925926,7.098765432,0.462962963,0,8.487654321,0,1.234567901,0,0,0,0.616471215,0.401234568,0,0,0,100,0,0,0,30.6449467,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALR9-0902,2.9646,922.6674,1.1061,211.4514,43.04358724,1.040019961,0.028179168,14250.96064,11107.99549,0.022760098,13431.46356,10507.74396,0.001083814,0,0.028155544,6.214844916,0,0.001083814,0,0,27.99522904,20.93288011,60.48488154,46.06893488,0.876328783,0,4.801470172,3.944454957,1.753925629,0.618521907,10.30027722,24.05241585,21.00467622,5.396679237,2.214329887,9.731014665,1.923455841,12.57888812,0.365299565,0.447336835,0,3.33480885,2.014931091,0.764430976,0.156631737,13.46139113,12.4483924,21.79777481,3.409294051,1.346266802,5.878797681,0.840618695,33.10122326,0.783584313,0.62486222,0.593327829,3.284941464,1.479301627,0,0,89.26682573,10.73317427,0,0,0,27.72830651,0,38.85587591,0,0,0,0,0,0,0,0,0,0,0,0,0,61.14412409,0,0
ALR9-0903,2.6055,1614.2913,0.288,353.6046,18.33455709,0.836068409,0.014247738,2170.808131,1835.368226,0.011769871,1772.712025,1518.266722,0.000619467,0,0.024324205,4.635223457,0,0.000619467,0,0,5.412042777,5.442035968,10.90729917,10.94506224,0.391657937,0,3.190855331,0.877425283,0.237503603,0.103754508,2.379997959,38.91858923,12.30653352,11.58064223,4.53916217,7.947450377,1.728424108,15.17625722,0.375935867,0.297281201,0,1.707839774,0.386618274,0.097736285,0.015016773,2.219937184,25.01819829,16.75337368,6.763910877,2.507292043,3.339577596,0.41512469,39.53254567,0.810396697,1.503185949,1.073062964,0.715397648,0.290762903,12.84905642,0,49.07694169,0,0,15.11855388,22.955448,26.54584338,34.52477257,48.95930493,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5159225,0,0
ALS9-0917,1.7154,169.8075,0.2061,26.4933,0.893155051,1.346137882,0.005889021,4721.593569,1583.549843,0.005889021,4721.593569,1583.549843,0,0,0.073226395,9.383755134,7.546097787,0,0,0,13.45910071,12.82048206,31.2405054,29.63292825,0.295746654,0,4.18444415,1.949913873,0.363588181,0.031800716,49.79197032,6.501656287,5.920233205,2.729561415,1.011262753,25.14747582,0.368358288,1.648337088,0.028620644,0.207222203,0,2.075619119,1.12783232,0.241193056,0.003397085,57.25107857,4.91558243,5.642558685,2.724462411,0.380473554,15.67754866,0.39745898,9.209498251,0.122295071,0.400689016,0.197030947,1.128087982,0.638889833,0,0,0,0,100,0,0,35.89679401,18.61454883,65.91334305,0,0,0,0,0,0,0,0,0,0,0,0,0,15.47210812,0,0
ALS9-0918,3.0861,6.462,0.5364,1.4733,0.126488666,0.625831575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455106535,1.455106535,2.157075511,2.157075511,0,0,3.551532033,0.250696379,0.013927577,0,17.21448468,67.74373259,6.420612813,3.704735376,0.501392758,0.08356546,0,0.515320334,0,0,0,3.176542456,0,0,0,28.46670739,53.32926084,10.69028711,1.954795357,0,0.12217471,0,2.260232132,0,0.724233983,0.427611484,0.236768802,0.109346365,0,0,0,100,0,0,0,20.17828691,0,76.47632312,0,23.52367688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALS9-0919,4.6053,4.6053,0.6678,0.6678,30.64219234,0.294999987,0,0,0,0,0,0,0,0,0.001074849,0.064490913,0.004299394,0,0,0,2.386608853,2.386608853,5.716846131,5.716846131,0,0,5.647840532,0,0,0,32.49951143,20.69572015,32.49951143,5.745554036,0.293140512,0.449482118,0,2.130154387,0.039085402,0,0,7.142857143,0,0,0,32.74932615,11.05121294,30.59299191,2.830188679,0,2.291105121,0,13.07277628,0.269541779,0.23451241,0.134770889,0.100644909,0.148247978,0,0,100,0,0,0,0,25.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
ALR9-0904,1.3374,527.1615,0.1359,98.0847,0.105066411,0.845159403,0.06070246,88079.05668,76510.82737,0.055011605,86740.66122,75511.71047,0.005690856,0,0.021922832,1.283662407,3.096185135,0.007587808,0.01019527,0.015175615,87.36342551,73.54165838,198.0190952,170.7534667,1.502898068,0,13.32428487,9.452397415,5.808940903,1.252955688,40.06094906,9.675877317,8.109640025,2.556104723,1.670209224,5.704115342,0.006829027,0.539663841,0.029876992,1.065303763,0,10.05753191,6.199131975,4.260297478,1.091913418,47.77901141,7.815897892,10.37317747,1.608507749,1.13503941,5.940376022,0.005505446,2.153546883,0.083499261,0.236796504,0.123872531,8.769395716,6.308011341,0,0,0,0,100,0,0,28.63458047,41.45816794,58.54183206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALR9-0905,1.1079,1778.634,0.1692,354.555,14.55753905,0.568135649,0.008433438,1534.018668,1174.786448,0.006184521,1332.210607,1066.600683,0,0,0.035479461,18.66102638,1.657069414,0,0,0,5.856207809,5.641737195,13.35441718,12.86667443,0.634481293,0,3.352241102,1.251808973,0.281592503,0.063453189,3.549279953,28.32506856,17.50872861,8.321374718,3.172912471,11.62306579,10.32657646,11.17808386,0.258366814,0.483310065,0,1.602995304,0.397004696,0.075136439,0.007869019,4.876507171,18.28607691,24.09468207,5.417184922,2.024622414,4.323898972,2.336083259,35.42759233,0.562000254,1.816309595,1.419469476,0.824271098,0.256583323,0,0,100,0,0,0,0,22.48728579,7.619139182,77.51262486,0,0,0,0,0,0,0,0,0,0,0,0,0,14.86823596,0,0
ALR9-0906,3.3867,467.8479,0.6489,100.2051,15.93407322,0.566041632,0.002137447,145.0073838,139.734388,0,0,0,0,0,0.002611907,0.280945153,0,0,0,0,2.277540148,2.204282486,4.142259985,4.045913445,0.088875038,0,2.091833692,0.254505791,0.059442396,0.005193996,1.102666059,46.15519275,15.13626544,14.01301577,8.211899637,0.849122119,0.002500813,11.68514383,0.340495276,0.027842894,0,1.038270507,0.093408419,0.013472368,0,0.888278142,34.61680094,16.8557289,11.22697348,5.341344902,0.234419206,0,28.81021026,0.848759195,2.038931884,1.975947332,0.200297789,0.07122392,0,0,100,0,0,0,0,26.0640522,8.075893896,78.55495344,0,0,0,0,0,0,0,0,0,0,0,0,0,13.36915267,0,0
ALS9-0920,2.9223,2.9223,0.4509,0.4509,6.648877987,1.162174866,0,0,0,0,0,0,0,0,0.000184786,0.006775485,0,0,0,0,2.111832026,2.057672158,4.657487241,4.480126388,0,0,1.9710502,0.277178934,0.030797659,0,9.516476748,23.8065907,8.500153988,27.37911919,18.13982137,0.246381275,0,9.639667385,0.49276255,0,0,1.796407186,0,0,0,7.984031936,5.588822355,5.788423154,17.96407186,20.55888224,0,0,39.32135729,0.998003992,0,0,0.214351709,0.061876248,89.92916538,0,10.07083462,0,0,0,0,40.51486295,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALS9-0921,3.4317,21.2391,0.3582,4.0977,5.456729356,0.620999992,0.094165949,15448.19131,15041.65996,0.094165949,15448.19131,15041.65996,0,0,0.003025552,0.427136743,0.114411628,0,0,0,2.133209489,2.011920621,3.889187394,3.597367361,0.889868215,0,4.245942625,0.589008009,0.076274418,0.004237468,5.635832027,50.78181279,21.41192423,7.15284546,3.436586296,2.233145472,0,3.525573118,0.008474935,0.329453108,0,2.92115089,0.109817703,0.021963541,0,7.489567318,32.791566,35.60289919,3.382385241,0.395343729,0.329453108,0,16.62640018,0,4.589177508,1.010322864,0.384931565,0.125192181,0,0,100,0,0,0,0,21.39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALS9-0922,1.1097,220.0617,0.504,53.4663,4.736234472,0.42101441,0.00454418,254025.6374,118268.7764,0.00454418,254025.6374,118268.7764,0,0,0.038524618,3.631913232,18.59539575,0,0,0,4.589136389,4.569952771,9.915508302,9.875536166,2.895960542,0,3.164248936,1.36720747,0.375031184,0.062164384,44.9579368,14.96730235,7.369342325,3.978111593,2.190885556,17.88166682,0.115331291,0.462552093,0.032718097,0.361910213,0,1.949265238,0.632922046,0.173380241,0.02019964,64.92164223,8.046189843,7.248304072,4.061810898,1.395458448,9.056171832,0.038715976,1.79271803,0.095948289,1.418738472,0.6093558,0.902974484,0.421179322,48.16512823,0.199171414,51.63570035,0,0,0,0,20.76402093,0,53.88547848,0,0,0,0,0,0,0,0,0,0,0,0,0,46.11452152,0,0
ALS9-0923,0.8055,0.8055,0.3141,0.3141,0.129176427,0.944285531,0,0,0,0,0,0,0,0,0.004502793,0.334078212,1.684916201,0,0,0,6.86858738,6.86858738,14.99723935,14.99723935,0,0,0,0,0,0,72.51396648,10.5027933,2.122905028,0.335195531,14.52513966,0,0,0,0,0,0,0,0,0,0,80.51575931,9.169054441,0.859598854,0,9.455587393,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,25.78,16.64804469,83.35195531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLS-1037,6.4719,131.0265,0.7713,26.8848,10.91240235,0.532357687,0.022896132,2447.633112,1647.445364,0.022896132,2447.633112,1647.445364,0,0,0.049082666,16.03412439,10.33185424,0,0,0,5.938171658,5.536875214,12.53736258,11.62941594,0.665590548,0,4.531373424,2.021499468,0.519971151,0.065940859,0.516536731,29.48518048,6.198440773,12.30003091,3.434419755,15.8656455,12.49579284,10.91733352,0.95614246,0.244376004,0,2.329941082,0.512185324,0.137252276,0,0.686261382,28.04633101,11.68987681,7.953936797,3.210364221,8.459426888,2.915773969,33.22509373,0.589180503,0.951334272,0.52557579,1.319304873,0.362446438,3.629494797,0,22.148573,0,0,0,74.2219322,22.08989937,75.87938318,14.82158189,0,0,0,0,0,0,0,0,0,0,0,0,0,9.299034928,0,0
ALLS-1039,2.5803,114.6879,0.2412,22.0698,18.61364017,0.813008581,0,0,0,0,0,0,0,0,0.016969419,1.781693622,2.309602844,0,0,0,2.856748611,2.79015394,5.532720912,5.408390099,0.331944346,0,3.860128226,1.00054147,0.284860042,0.069841718,3.906427792,55.68268318,11.09306213,4.497335813,4.905399785,5.420972919,0.003138954,8.723936876,0.090244917,0.077481445,0,1.888100481,0.362939401,0.15496289,0.040779708,5.668379414,43.59350787,14.94576299,2.703694642,3.902618057,2.675148846,0,23.84389528,0.077481445,3.393208874,2.499796101,0.788387441,0.329296142,0,0,100,0,0,0,0,31.16160283,0,93.89159624,0,0,0,0,0,0,0,0,0,0,0,0,0,6.108403764,0,0
ALLS-1041,0.0018,112151.2338,NA,23826.1203,22.42915373,0.875203251,0.02462746,115238.0213,96602.15338,0.014792526,106760.4423,89024.82683,0.001275064,0,0.04593406,4.244900635,7.475536423,0.001328563,0.002308391,0.00197947,16.70570691,14.20522836,38.31309992,32.76166682,1.885517375,0,4.740821228,2.258778539,0.91740569,0.316208291,19.65209232,21.82793775,12.56020003,5.421887833,3.174289555,13.24908607,2.218031417,10.83612715,0.751579605,0.7888351,0,3.326734651,1.359946546,0.557796227,0.161697748,21.30977405,14.33761585,14.0690375,3.584755257,1.954107484,12.24697921,2.067666468,22.75445449,1.339318345,1.161594711,0.776120483,1.894826306,1.131046795,10.89173715,10.45543656,43.35976873,16.66042893,17.20890769,1.337369237,0.086351703,29.40487996,23.107056,51.57844541,0,4.42901699,0,1.290174928,0,0,0,0,0,0,0,0,0,18.84619873,0,0.736320299
ALLS-1042,1.4454,260.3565,0.2763,44.2521,0.13363755,0.655736354,0.011522662,6983.30758,478.5034366,0.007681775,473.7657788,189.5063115,0,0,0.028992689,5.229728468,8.027571426,0,0,0,5.10135241,5.301172188,10.53980306,11.03161789,0.290716767,0,4.769345109,0.455951743,0.25856854,0.091605164,37.328586,28.80688594,5.906286188,4.236652436,3.594379245,12.65568557,0.00034568,1.522719809,0.040444544,0.140332323,0,3.217474425,0.185075962,0.117960504,0.010169009,48.12178405,16.15448758,7.931826964,2.432426936,2.615469096,12.36958246,0.002033802,6.502064309,0.164737945,1.607411376,0.602005329,0.614528925,0.27795969,0,0,0,100,0,0,0,26.239901,0,82.96040237,0,17.03959763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALRM-1001,4.9428,49444.3035,0.684,10093.5666,16.62661762,0.771827788,0.027910192,158981.0558,135706.4902,0.020609048,139494.2728,116845.9929,0.001941579,0,0.044976043,4.458628495,9.691461802,0.00177978,0.003665701,0.00317529,24.18358032,21.01252758,56.82033174,49.59429694,2.04834294,0,6.100991998,3.006825043,1.258081024,0.442124743,27.92849554,20.31354734,10.87243893,4.503851288,3.039115922,13.77735112,1.533348933,4.66363653,0.303639832,0.837150071,0,4.607691398,1.876483383,0.798131158,0.2476845,31.4263642,13.63865276,13.88655126,3.20979603,2.123597223,13.29390247,1.197040697,12.03975114,0.627815742,0.908192791,0.576170964,2.553024344,1.601869323,0,0.177075606,25.74424878,37.78974579,36.28892983,0,0,30.01426144,31.77700764,42.6884013,0,10.04604545,0,2.784751534,0,0,0,0,0,0,0,0,0,11.4544811,0,1.249312977
ALRM-1002,0.0783,47887.7967,0.0342,10589.787,22.9754566,0.922323605,0.024933283,93422.52461,74382.45727,0.011819295,94480.30697,76563.45997,0.000897932,0,0.054379241,4.535490189,7.412719297,0.00087705,0.001133167,0.001232047,13.04836729,10.94385545,28.71840197,24.34812204,1.732428421,0,4.040015063,2.004604025,0.78605809,0.261228139,15.90852039,19.87629909,14.09260744,5.495133377,2.919582851,15.00255137,3.055282558,13.4688124,1.167016732,0.774873942,0,2.720510809,1.202352795,0.470822501,0.122450055,16.60535948,12.72198959,14.05513822,3.514489951,1.682047996,13.56096964,3.303278904,27.10721944,2.051182899,1.315342203,0.886156634,1.642845358,0.959217707,24.77282694,24.30336767,47.99999955,0,2.834111806,0.089694041,0,28.69114686,17.72472088,59.25157714,0,0,0,0.146271294,0,0,0,0,0,0,0,0,0,22.44291874,0,0.434511952
ALRM-1003,0.0513,2403.4266,0.0162,464.058,4.510552559,0.752309264,0.032869737,26661.63635,21926.69396,0.026628648,25757.86076,21143.52443,0.008321452,0,0.02419736,2.053873208,0.701906852,0.004160726,0.006464709,0.006241089,73.97627472,66.7526855,170.7793014,156.9650333,0.96364915,0,10.2591525,7.559332164,4.351961487,1.110626803,27.80090725,20.49737238,9.580359142,5.348039337,2.959025252,6.999806027,0.108108149,1.678915428,0.065306758,0.666964043,0,8.088708739,5.606842248,3.445366743,0.873511501,34.63422676,13.89918933,12.6938443,3.802994453,1.977425236,6.999922423,0.147977193,6.332570498,0.192777627,0.870856634,0.555059928,6.955101978,5.349425934,0,0,10.62758896,2.010017697,87.36239334,0,0,27.84055865,42.82973734,57.17026266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALRO-1020,1.2402,2483.1603,0.1125,541.6074,18.75991022,0.613508525,0.010470528,1952.67695,1385.898929,0.00926239,2085.305987,1446.004223,0,0,0.027239103,9.020998403,4.558032117,0.000402713,0.001846356,0.000402713,6.232128702,5.538256852,13.98239789,12.17101313,0.807591842,0,3.007139732,1.245819692,0.330292813,0.10594161,4.334907416,31.73982364,19.60956367,6.966811607,3.043057671,11.99427198,4.741059206,11.76923214,0.232107448,0.455477529,0,1.413293098,0.423572499,0.080094917,0.013293762,5.881160413,20.0454979,25.32827284,4.293885202,1.53725743,5.441635399,1.605387962,32.93961641,0.509981954,1.738558723,0.919762175,0.882704914,0.26951275,0,0,100,0,0,0,0,23.15136218,0.236275524,85.90722878,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85649569,0,0
ALRO-1021,17.6805,2983.0527,1.0044,604.0863,0.16685113,0.927849016,0.023130667,20365.49906,15286.52917,0.018102261,19184.14133,14887.91914,0.002346589,0,0.061643317,5.57689192,28.79174344,0.003687498,0.003310785,0.006369314,46.77177882,35.63847435,105.2364934,83.07151609,1.039552536,0,8.190126846,5.613873332,2.516727244,1.035720891,29.52484882,12.89837421,10.86316712,3.213091073,2.618974851,20.51981851,0.826519089,0.551817271,0.078081088,0.872309139,0,6.111825413,3.316711536,1.509370433,0.479434809,37.3513685,9.401719589,15.54215019,2.473007582,2.013685793,17.80404555,0.471687572,2.11693263,0.238078566,0.527258536,0.341325403,4.943393323,2.852395759,0,79.88784442,0,0,20.11215558,0,0,27.90234984,14.54145614,83.11040901,0,0,0,2.348134849,0,0,0,0,0,0,0,0,0,0,0,0
ALRO-1023,0.1719,1616.7123,0.072,354.0312,18.46450552,0.836642858,0.014844942,2350.66677,1954.692718,0.011752246,1770.057418,1515.993142,0.000618539,0,0.02432466,4.633593064,0,0.001237078,0,0,5.454274298,5.480697464,10.99052041,11.02194976,0.409553388,0,3.193536661,0.883515267,0.240488057,0.105213525,2.377046306,38.87662016,12.29506326,11.56380143,4.535482287,7.936773908,1.725835821,15.22762584,0.380605752,0.297431413,0,1.705781863,0.386152407,0.097618515,0.014998678,2.218024852,24.98856033,16.7344573,6.755760509,2.50427081,3.335553477,0.414624474,39.60057758,0.810691261,1.500934953,1.071769946,0.720920847,0.29041254,12.82981517,0,49.15319813,0,0,15.0959141,22.9210726,26.53800541,34.4730723,48.88598918,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64093853,0,0
ALSS-1063,2.4525,5.0688,0.4725,1.1907,0.16140702,0.85131581,0.197285354,119240.2936,115833.428,0.197285354,119240.2936,115833.428,0,0,0.030003551,2.725497159,0,0,0,0,22.76571937,22.76571937,53.01140131,53.01140131,3.639914773,0,5.504261364,1.7578125,0.852272727,0.053267045,60.90198864,6.232244318,10.33380682,3.284801136,1.598011364,5.379971591,0,0.159801136,0.017755682,1.662887377,0,1.738473167,1.133786848,0.377928949,0,73.77173091,4.535147392,10.65759637,1.662887377,0.377928949,2.872260015,0,0.680272109,0.07558579,0,0,1.416903409,0.674981104,0,0,0,0,100,0,0,27.01002486,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALSS-1064,0.7173,11.5191,0.2196,2.0826,16.97273061,0.510687753,0,0,0,0,0,0,0,0,0.016009845,0.953824518,0,0,0,0,12.75011816,11.07885212,30.03048777,26.20245357,0.359403078,0,9.563247129,5.070708649,1.56262208,0.18751465,22.32986952,28.21314165,14.49331979,5.180092195,6.117665443,5.242597078,0,1.414172982,0,0.345721694,0,5.66119274,5.012964564,1.858254105,0.086430424,22.68798617,20.44079516,24.50302506,4.407951599,5.358686258,2.592912705,0,7.000864304,0,1.187592781,0.216076059,3.389639816,3.276145203,0,0,0,0,100,0,0,24.6879975,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALSS-1065,0.6201,0.6201,0.198,0.198,0.265074998,1.101460786,0,0,0,0,0,0,0,0,0.149666183,17.1988389,108.6966618,0,0,0,8.060606184,8.060606184,17.85111415,17.85111415,0.145137881,0,3.193033382,0.725689405,0.145137881,0,16.11030479,0,2.757619739,0,8.998548621,67.9245283,0,0,0,0,0,0,0,0,0,20.45454545,0,8.636363636,0,22.27272727,48.63636364,0,0,0,0,0,0.580551524,0,0,100,0,0,0,0,0,24.23862119,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALSS-1066,2.0502,4.7196,0.5094,1.0386,105.2763583,0.372495964,0,0,0,0,0,0,0,0,0.072713577,7.260678871,0,0,0,0,3.060111402,3.019679825,6.037964325,5.956957754,0,0,5.186880244,1.983218917,0.152555301,0,12.92906178,17.42944317,10.18306636,6.350114416,0.209763539,18.19221968,8.390541571,18.03966438,0.953470633,0,0,5.54592721,1.559792028,0,0,27.20970537,7.019064125,11.95840555,1.039861352,0,22.53032929,0.086655113,22.70363951,0.346620451,1.14416476,0.346620451,1.032608696,0.788561525,0,0,100,0,0,0,0,23.54654844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
ALRF-0001,0.0045,104.4855,0.0045,16.8957,0.109374874,0.95461295,0,0,0,0,0,0,0,0,0.009296611,1.412980749,0.668375038,0,0,0,3.005944553,3.075262464,6.647522914,6.810950251,0.009474999,0,1.196433955,0.330763599,0.034454542,0.007752272,92.47857358,0.374693139,1.055170335,0.884620354,0.565915845,3.007881476,0,0.054265903,0,0.010653598,0,0.415490332,0.202418367,0.010653598,0,89.94833005,0.404836734,1.944281681,0.500719118,0.623235498,5.603792681,0,0.335588345,0,0.080968173,0,0.185692752,0.099291536,11.92816228,88.07183772,0,0,0,0,0,31.29976244,0,77.44777984,0,0,0,22.55222016,0,0,0,0,0,0,0,0,0,0,0,0
ALRF-0002,1.0008,1.0008,0.2682,0.2682,0.135557994,0.944999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.44667407,16.44667407,40.2158956,40.2158956,0,0,0.179856115,0,0,0,16.36690647,70.59352518,8.183453237,4.676258993,0,0,0,0,0,0,0,0,0,0,0,31.54362416,54.69798658,13.75838926,0,0,0,0,0,0,0,0,0.007194245,0,0,0,0,0,100,0,0,25.78,3.597122302,96.4028777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALRF-0003,3.6504,10.3725,0.621,1.701,14.71667362,0.419569181,0,0,0,0,0,0,0,0,0.004032972,0.324338395,0.586898048,0,0,0,3.725207762,3.646643805,7.437787746,7.244665693,0.052060738,0,2.386117137,1.613882863,1.553145336,0.286334056,47.08893709,14.93275488,15.37527115,11.52277657,0.546637744,3.175704989,0,1.414316703,0,0.052910053,0,0.899470899,1.111111111,2.222222222,0.37037037,46.45502646,7.08994709,20.68783069,12.32804233,0.529100529,0.317460317,0,7.936507937,0,0,0,1.946550976,2.208994709,0,0,100,0,0,0,0,20.81146638,0,40.95444685,0,0,0,0,0,0,0,0,0,0,0,0,0,59.04555315,0,0
ALRF-0004,0.0459,50.1255,0.0279,10.764,24.97475165,0.496816993,0,0,0,0,0,0,0,0,0.002282431,0.785276955,0.033180716,0,0,0,4.158988917,4.18940184,7.6737673,7.725373124,0.02154592,0,0.865427776,0.26573301,0.041296346,0,0.100547625,55.64233773,2.522668103,15.85420594,9.68309543,0.477601221,0.26034653,13.88095879,0.366280636,0.04180602,0,0.050167224,0.008361204,0,0,0.050167224,37.83444816,2.366220736,13.22742475,3.177257525,0.04180602,0,42.45819398,0.727424749,4.100906724,2.516722408,0.156064279,0.005351171,0,0,100,0,0,0,0,22.83325828,0,95.32633091,0,0,0,0,0,0,0,0,0,0,0,0,0,4.673669091,0,0
ARR9-0901,137.2896,2313585.325,17.4825,370054.188,20.56670663,1.844214954,0.0135491,125579.5216,70304.00302,0.008069726,144633.6482,78466.86884,0.000889096,0.000583698,0.122433279,23.2006313,1.924667893,0.000800057,0.00213212,0.00091114,12.67230597,10.07489196,28.8422942,22.83066371,1.595916917,0.006129033,2.833356185,1.757966726,0.820208704,0.279137572,14.5778278,3.630834649,2.417305945,8.505840986,20.52523797,9.158754709,29.45066892,1.96735973,1.379817751,0.770099739,0.003158052,3.092674137,1.585700725,0.626313389,0.172092568,17.74465765,3.565182476,3.359867734,8.795779196,21.2865435,10.00435108,21.2742085,4.582235822,2.864504192,0.057385634,0.042887979,1.564420793,1.2804812,43.78721335,27.12774972,0.942236812,1.162592605,7.017606468,11.1238484,8.034029603,25.93564406,5.764565429,24.41013689,0.106201685,2.800752957,0.003687083,14.3107147,1.740944225,25.21799012,0.361801984,3.942899763,1.578699329,0.221872686,3.236168841,6.171735776,0,8.408903493,0,0.914987015
ARR9-0902,0.3861,71130.8754,0.1575,15312.8124,18.60919021,1.094720377,0.007633816,307219.4797,178435.3358,0.004934566,426263.2105,257557.0717,0.000927867,0.000587743,0.123373564,14.87000831,6.650329175,0.000590461,0.001110181,0.000562344,8.374395746,7.538753676,17.56339558,15.93280787,1.643539452,0,3.482118259,1.361852915,0.500397891,0.14683244,44.69230362,3.044252707,6.339953184,1.099165722,1.11806511,20.44536584,12.30376844,3.430617838,0.144067818,0.735325406,0,3.132088917,1.026687299,0.346227712,0.083195037,45.44302783,2.341127747,7.315973518,0.785988863,0.937932212,19.73271089,11.04243529,6.407081693,0.289434095,0.169608625,0.10730426,1.082381112,0.786335807,16.929876,0,1.568439153,0,0,16.86825845,64.6334264,35.58512513,35.0218929,25.29942504,0,1.255091681,0,13.01172304,0,0,0,5.822167908,0,0,1.142988464,0,0,17.34700372,0,1.099707259
